edge_type_id target_query source_query weight_function syn_weight target_sections weight_sigma dynamics_params delay model_template distance_range
1657 node_type_id=='476616076' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.000120807091198 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1658 node_type_id=='480087928' pop_name=='LIFe5Rbp4' DirectionRule_EE 9.9502824329e-05 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1659 node_type_id=='480124551' pop_name=='LIFe5Rbp4' DirectionRule_EE 9.405e-05 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1660 node_type_id=='484679812' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.000213261822004 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1661 node_type_id=='485836906' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.000136756528489 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1662 node_type_id=='486502127' pop_name=='LIFe5Rbp4' DirectionRule_EE 8.53081484014e-05 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 2.5 exp2syn "[0.0, 200.0]"
1663 node_type_id=='473943881' pop_name=='LIFe5Rbp4' DirectionRule_others 0.000226929308613 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.5 exp2syn "[0.0, 1e+20]"
1664 node_type_id=='314642645' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000378173522993 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1665 node_type_id=='324025371' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00044623346715199995 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1666 node_type_id=='329550137' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0005674512908759999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1667 node_type_id=='473020156' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00045427077814399997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1668 node_type_id=='476616076' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0005528548998099999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1669 node_type_id=='479179020' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000781272727001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1670 node_type_id=='480087928' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00045660295783 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1671 node_type_id=='480124551' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00042709705159599997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1672 node_type_id=='484679812' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000950749064473 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1673 node_type_id=='485836906' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0006322779703270001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1674 node_type_id=='486502127' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000390768799977 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.6 exp2syn "[0.0, 200.0]"
1675 node_type_id=='473943881' pop_name=='LIFe23Cux2' DirectionRule_others 0.00133134638606 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.5 exp2syn "[0.0, 1e+20]"
1676 node_type_id=='314642645' pop_name=='LIFi6Pvalb' DirectionRule_others 4.62039651615e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1677 node_type_id=='324025371' pop_name=='LIFi6Pvalb' DirectionRule_others 6.7903432018e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1678 node_type_id=='329550137' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000127280555975 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1679 node_type_id=='473020156' pop_name=='LIFi6Pvalb' DirectionRule_others 9.32970428705e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1680 node_type_id=='476616076' pop_name=='LIFi6Pvalb' DirectionRule_others 0.0001275813588 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1681 node_type_id=='480087928' pop_name=='LIFi6Pvalb' DirectionRule_others 5.3919740389e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1682 node_type_id=='480124551' pop_name=='LIFi6Pvalb' DirectionRule_others 6.0823107893999985e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1683 node_type_id=='484679812' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00020187272196699999 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1684 node_type_id=='485836906' pop_name=='LIFi6Pvalb' DirectionRule_others 7.56407531405e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1685 node_type_id=='486502127' pop_name=='LIFi6Pvalb' DirectionRule_others 5.382562527e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1686 node_type_id=='314642645' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000262194274634 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1687 node_type_id=='324025371' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000306787809874 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1688 node_type_id=='329550137' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00039656748036000016 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1689 node_type_id=='473020156' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000313298744574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1690 node_type_id=='476616076' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000380338341921 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1691 node_type_id=='479179020' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00055060337613 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1692 node_type_id=='480087928' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000312124953988 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1693 node_type_id=='480124551' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00029716033396700003 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1694 node_type_id=='484679812' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.000668002438966 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1695 node_type_id=='485836906' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00043791682220999995 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1696 node_type_id=='486502127' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00027283224341900005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1697 node_type_id=='473943881' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.000680787925839 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.5 exp2syn "[0.0, 1e+20]"
1698 node_type_id=='314642645' pop_name=='LIFi23Pvalb' DirectionRule_others 2.10347278688e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1699 node_type_id=='324025371' pop_name=='LIFi23Pvalb' DirectionRule_others 3.09300058909e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1700 node_type_id=='329550137' pop_name=='LIFi23Pvalb' DirectionRule_others 5.6852984568e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1701 node_type_id=='473020156' pop_name=='LIFi23Pvalb' DirectionRule_others 4.22563019509e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1702 node_type_id=='476616076' pop_name=='LIFi23Pvalb' DirectionRule_others 5.7787434555e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1703 node_type_id=='480087928' pop_name=='LIFi23Pvalb' DirectionRule_others 2.46452087605e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1704 node_type_id=='480124551' pop_name=='LIFi23Pvalb' DirectionRule_others 2.75306124882e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1705 node_type_id=='484679812' pop_name=='LIFi23Pvalb' DirectionRule_others 8.99061112155e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1706 node_type_id=='485836906' pop_name=='LIFi23Pvalb' DirectionRule_others 3.44496541432e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1707 node_type_id=='486502127' pop_name=='LIFi23Pvalb' DirectionRule_others 2.43643406668e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1708 node_type_id=='473943881' pop_name=='LIFi23Pvalb' DirectionRule_others 0.000153634485412 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.2 exp2syn "[0.0, 50.0]"
1709 node_type_id=='314642645' pop_name=='LIFe4other' DirectionRule_EE 0.000262194274634 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1710 node_type_id=='324025371' pop_name=='LIFe4other' DirectionRule_EE 0.000306787809874 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1711 node_type_id=='329550137' pop_name=='LIFe4other' DirectionRule_EE 0.00039656748036000016 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1712 node_type_id=='473020156' pop_name=='LIFe4other' DirectionRule_EE 0.000313298744574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1713 node_type_id=='476616076' pop_name=='LIFe4other' DirectionRule_EE 0.000380338341921 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1714 node_type_id=='479179020' pop_name=='LIFe4other' DirectionRule_EE 0.00055060337613 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1715 node_type_id=='480087928' pop_name=='LIFe4other' DirectionRule_EE 0.000312124953988 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1716 node_type_id=='480124551' pop_name=='LIFe4other' DirectionRule_EE 0.00029716033396700003 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1717 node_type_id=='484679812' pop_name=='LIFe4other' DirectionRule_EE 0.000668002438966 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1718 node_type_id=='485836906' pop_name=='LIFe4other' DirectionRule_EE 0.00043791682220999995 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1719 node_type_id=='486502127' pop_name=='LIFe4other' DirectionRule_EE 0.00027283224341900005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1720 node_type_id=='473943881' pop_name=='LIFe4other' DirectionRule_others 0.000680787925839 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.5 exp2syn "[0.0, 1e+20]"
1721 node_type_id=='314642645' pop_name=='LIFi4Pvalb' DirectionRule_others 7.843797254800001e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1722 node_type_id=='324025371' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00011531135495999999 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1723 node_type_id=='329550137' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00021329762315599996 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1724 node_type_id=='473020156' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000157823935246 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1725 node_type_id=='476616076' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00021582872424299998 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1726 node_type_id=='480087928' pop_name=='LIFi4Pvalb' DirectionRule_others 9.17556634815e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1727 node_type_id=='480124551' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00010284758287299999 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1728 node_type_id=='484679812' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00033763460248400004 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1729 node_type_id=='485836906' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000128438983336 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1730 node_type_id=='486502127' pop_name=='LIFi4Pvalb' DirectionRule_others 9.101597820000001e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
1731 node_type_id=='473943881' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000153634485412 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.2 exp2syn "[0.0, 50.0]"
1732 node_type_id=='314642645' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000262194274634 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1733 node_type_id=='314642645' pop_name=='i5Htr3a' DirectionRule_others 0.000262194274634 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1734 node_type_id=='324025371' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000306787809874 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1735 node_type_id=='324025371' pop_name=='i5Htr3a' DirectionRule_others 0.000306787809874 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1736 node_type_id=='329550137' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00039656748036000016 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1737 node_type_id=='473020156' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000313298744574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1738 node_type_id=='473020156' pop_name=='i5Htr3a' DirectionRule_others 0.000313298744574 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1739 node_type_id=='476616076' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000380338341921 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1740 node_type_id=='476616076' pop_name=='i5Htr3a' DirectionRule_others 0.000380338341921 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1741 node_type_id=='479179020' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00055060337613 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1742 node_type_id=='480087928' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000312124953988 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1743 node_type_id=='480087928' pop_name=='i5Htr3a' DirectionRule_others 0.000312124953988 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1744 node_type_id=='480124551' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00029716033396700003 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1745 node_type_id=='480124551' pop_name=='i5Htr3a' DirectionRule_others 0.00029716033396700003 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1746 node_type_id=='484679812' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000668002438966 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1747 node_type_id=='484679812' pop_name=='i5Htr3a' DirectionRule_others 0.000668002438966 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1748 node_type_id=='485836906' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00043791682220999995 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1749 node_type_id=='485836906' pop_name=='i5Htr3a' DirectionRule_others 0.00043791682220999995 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1750 node_type_id=='486502127' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00027283224341900005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1751 node_type_id=='473943881' pop_name=='LIFe4Rorb' DirectionRule_others 0.000680787925839 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.5 exp2syn "[0.0, 1e+20]"
1752 node_type_id=='314642645' pop_name=='LIFi4Htr3a' DirectionRule_others 3.85268601666e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1753 node_type_id=='324025371' pop_name=='LIFi4Htr3a' DirectionRule_others 5.1674649353999994e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1754 node_type_id=='329550137' pop_name=='LIFi4Htr3a' DirectionRule_others 0.000106616291476 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1755 node_type_id=='473020156' pop_name=='LIFi4Htr3a' DirectionRule_others 7.180475092199999e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1756 node_type_id=='476616076' pop_name=='LIFi4Htr3a' DirectionRule_others 0.000103855384954 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1757 node_type_id=='480087928' pop_name=='LIFi4Htr3a' DirectionRule_others 4.34745057339e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1758 node_type_id=='480124551' pop_name=='LIFi4Htr3a' DirectionRule_others 5.92422684645e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1759 node_type_id=='484679812' pop_name=='LIFi4Htr3a' DirectionRule_others 0.00024937266732 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1760 node_type_id=='485836906' pop_name=='LIFi4Htr3a' DirectionRule_others 6.615767400899999e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1761 node_type_id=='486502127' pop_name=='LIFi4Htr3a' DirectionRule_others 4.79245586861e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
1762 node_type_id=='469753383' pop_name=='LIFi4Htr3a' DirectionRule_others 7.18982197379e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
1763 node_type_id=='314642645' pop_name=='LIFi4Sst' DirectionRule_others 4.27404797454e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1764 node_type_id=='324025371' pop_name=='LIFi4Sst' DirectionRule_others 5.1712625514e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1765 node_type_id=='329550137' pop_name=='LIFi4Sst' DirectionRule_others 0.000119186795963 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1766 node_type_id=='473020156' pop_name=='LIFi4Sst' DirectionRule_others 7.32498200275e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1767 node_type_id=='476616076' pop_name=='LIFi4Sst' DirectionRule_others 0.000113739002576 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1768 node_type_id=='480087928' pop_name=='LIFi4Sst' DirectionRule_others 4.45677633137e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1769 node_type_id=='480124551' pop_name=='LIFi4Sst' DirectionRule_others 6.909381165999999e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1770 node_type_id=='484679812' pop_name=='LIFi4Sst' DirectionRule_others 0.000299955730162 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1771 node_type_id=='485836906' pop_name=='LIFi4Sst' DirectionRule_others 7.31523367375e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1772 node_type_id=='486502127' pop_name=='LIFi4Sst' DirectionRule_others 5.39508714225e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
1773 node_type_id=='473943881' pop_name=='LIFi4Sst' DirectionRule_others 0.000258663285219 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
1774 node_type_id=='314642645' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000262194274634 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1775 node_type_id=='324025371' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000306787809874 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1776 node_type_id=='329550137' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00039656748036000016 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1777 node_type_id=='473020156' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000313298744574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1778 node_type_id=='476616076' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000380338341921 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1779 node_type_id=='479179020' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00055060337613 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1780 node_type_id=='480087928' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000312124953988 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1781 node_type_id=='480124551' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00029716033396700003 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1782 node_type_id=='484679812' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000668002438966 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
1783 node_type_id=='485836906' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00043791682220999995 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.3 exp2syn "[0.0, 200.0]"
