edge_type_id target_query source_query model_template dynamics_params distance_range delay syn_weight target_sections
246 node_type_id=='100000110' * NULL instanteneousExc.json NULL 1.7 7.12400071838e-05 NULL
247 node_type_id=='100000111' * NULL instanteneousExc.json NULL 1.7 2.87055018634e-05 NULL
248 node_type_id=='100000112' * NULL instanteneousExc.json NULL 1.7 9.1594520656e-06 NULL
249 node_type_id=='100000108' * NULL instanteneousExc.json NULL 1.7 5.88819972698e-05 NULL
250 node_type_id=='100000114' * NULL instanteneousExc.json NULL 1.7 0.00030065204862 NULL
251 node_type_id=='100000115' * NULL instanteneousExc.json NULL 1.7 0.000167082839483 NULL
252 node_type_id=='100000116' * NULL instanteneousExc.json NULL 1.7 5.02836778418e-05 NULL
253 node_type_id=='100000119' * NULL instanteneousExc.json NULL 1.7 0.0001746606048519 NULL
254 node_type_id=='100000121' * NULL instanteneousExc.json NULL 1.7 0.00012577956139 NULL
255 node_type_id=='100000106' * NULL instanteneousExc.json NULL 1.7 0.000119237777039 NULL
256 node_type_id=='100000107' * NULL instanteneousExc.json NULL 1.7 0.000275094735746 NULL
257 node_type_id=='100000113' * NULL instanteneousExc.json NULL 1.7 0.000291950353822 NULL
258 node_type_id=='100000109' * NULL instanteneousExc.json NULL 1.7 0.000122248010685 NULL
259 node_type_id=='100000120' * NULL instanteneousExc.json NULL 1.7 0.00019334279733 NULL
260 node_type_id=='100000118' * NULL instanteneousExc.json NULL 1.7 0.00018161753256 NULL
261 node_type_id=='100000117' * NULL instanteneousExc.json NULL 1.7 0.00030276355946 NULL
